Year,Month,Day,regulations,catch_area_code,location_code,location_name,boats,anglers,ChinookCaught,ChinAdClipped
2012,7,17,NA,9,1434,Kingston Public Ramp,,,2,2
2012,7,17,NA,9,1434,Kingston Public Ramp,,,4,4
2012,7,18,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,18,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,2,2
2012,7,18,NA,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,18,NA,5,1159,Olson's Resort,,,2,2
2012,7,18,NA,5,1159,Olson's Resort,,,3,3
2012,7,18,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,18,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,7,18,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,4,4
2012,7,18,NA,5,1263,Van Ripers Resort,,,1,1
2012,7,19,NA,5,1044,Curleys Resort,,,1,1
2012,7,19,NA,5,1044,Curleys Resort,,,2,2
2012,7,19,NA,5,1044,Curleys Resort,,,3,3
2012,7,19,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",,,1,1
2012,7,19,NA,5,1159,Olson's Resort,,,1,1
2012,7,19,NA,5,1159,Olson's Resort,,,2,2
2012,7,19,NA,5,1159,Olson's Resort,,,3,3
2012,7,19,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,19,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,7,19,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,3,3
2012,7,19,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,4,4
2012,7,19,NA,5,1263,Van Ripers Resort,,,1,1
2012,7,19,NA,5,1263,Van Ripers Resort,,,2,2
2012,7,19,NA,5,1263,Van Ripers Resort,,,3,3
2012,7,19,NA,5,1263,Van Ripers Resort,,,5,5
2012,7,19,NA,4B,1263,Van Ripers Resort,,,5,3
2012,7,20,NA,10,1006,Armeni Public Ramp,,,1,1
2012,7,20,NA,10,1006,Armeni Public Ramp,,,5,5
2012,7,20,NA,7,1041,Coronet Bay Public Ramp,,,2,2
2012,7,20,NA,61,1072,Freshwater Bay Ramp,,,1,1
2012,7,20,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",,,2,2
2012,7,20,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,20,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,3,3
2012,7,20,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,4,4
2012,7,20,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,7,20,NA,11,1174,Point Defiance Public Ramp,,,1,1
2012,7,20,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,20,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,7,20,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,3,3
2012,7,20,NA,9,1192,Port Townsend Boat Haven Ramp,,,1,1
2012,7,20,NA,9,1192,Port Townsend Boat Haven Ramp,,,2,2
2012,7,20,NA,9,1192,Port Townsend Boat Haven Ramp,,,4,4
2012,7,20,NA,9,1227,Shilshole Public Ramp,,,1,1
2012,7,20,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,7,20,NA,7,1268,Washington Park Launch Ramp,,,2,1
2012,7,20,NA,9,1268,Washington Park Launch Ramp,,,3,3
2012,7,20,NA,9,1434,Kingston Public Ramp,,,1,1
2012,7,20,NA,10,1434,Kingston Public Ramp,,,1,0
2012,7,20,NA,10,1434,Kingston Public Ramp,,,1,1
2012,7,20,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,1,1
2012,7,20,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,2,1
2012,7,20,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,2,2
2012,7,20,NA,5,1457,Van Riper's South*,,,1,1
2012,7,20,NA,5,1457,Van Riper's South*,,,2,2
2012,7,21,NA,9,1006,Armeni Public Ramp,,,1,1
2012,7,21,NA,10,1006,Armeni Public Ramp,,,1,1
2012,7,21,NA,7,1041,Coronet Bay Public Ramp,,,3,2
2012,7,21,NA,10,1149,"Narrows Marina (Boathouse, Ramp, Rental)",,,2,2
2012,7,21,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",,,1,1
2012,7,21,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",,,2,2
2012,7,21,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,21,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,2,2
2012,7,21,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,3,3
2012,7,21,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,7,21,NA,11,1174,Point Defiance Public Ramp,,,1,1
2012,7,21,NA,11,1174,Point Defiance Public Ramp,,,2,2
2012,7,21,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,21,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,7,21,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,3,3
2012,7,21,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,4,4
2012,7,21,NA,9,1192,Port Townsend Boat Haven Ramp,,,1,1
2012,7,21,NA,9,1192,Port Townsend Boat Haven Ramp,,,2,2
2012,7,21,NA,11,1202,Redondo Ramp,,,1,1
2012,7,21,NA,9,1227,Shilshole Public Ramp,,,1,1
2012,7,21,NA,9,1227,Shilshole Public Ramp,,,2,2
2012,7,21,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,7,21,NA,10,1227,Shilshole Public Ramp,,,2,2
2012,7,21,NA,10,1227,Shilshole Public Ramp,,,3,3
2012,7,21,NA,7,1268,Washington Park Launch Ramp,,,1,0
2012,7,21,NA,7,1268,Washington Park Launch Ramp,,,1,1
2012,7,21,NA,7,1268,Washington Park Launch Ramp,,,3,3
2012,7,21,NA,9,1434,Kingston Public Ramp,,,1,1
2012,7,21,NA,9,1434,Kingston Public Ramp,,,2,2
2012,7,21,NA,10,1434,Kingston Public Ramp,,,1,1
2012,7,21,NA,10,1434,Kingston Public Ramp,,,2,2
2012,7,21,NA,5,1450,Olson's East Docks (*1159)*,,,1,1
2012,7,21,NA,5,1450,Olson's East Docks (*1159)*,,,2,2
2012,7,21,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,1,0
2012,7,21,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,1,1
2012,7,21,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,2,2
2012,7,22,NA,10,1006,Armeni Public Ramp,,,1,1
2012,7,22,NA,10,1006,Armeni Public Ramp,,,2,2
2012,7,22,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,,,1,1
2012,7,22,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,,,2,2
2012,7,22,NA,6,1041,Coronet Bay Public Ramp,,,1,1
2012,7,22,NA,7,1041,Coronet Bay Public Ramp,,,4,4
2012,7,22,NA,5,1044,Curleys Resort,,,1,1
2012,7,22,NA,5,1044,Curleys Resort,,,2,2
2012,7,22,NA,9,1055,Edmonds Boat Basin (Public Sling),,,1,1
2012,7,22,NA,10,1055,Edmonds Boat Basin (Public Sling),,,1,1
2012,7,22,NA,9,1069,Fort Worden Ramp,,,1,1
2012,7,22,NA,9,1069,Fort Worden Ramp,,,2,2
2012,7,22,NA,9,1069,Fort Worden Ramp,,,3,3
2012,7,22,NA,61,1072,Freshwater Bay Ramp,,,1,1
2012,7,22,NA,61,1072,Freshwater Bay Ramp,,,2,2
2012,7,22,NA,7,1107,John Wayne Marina,,,2,1
2012,7,22,NA,7,1107,John Wayne Marina,,,2,2
2012,7,22,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,22,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,2,2
2012,7,22,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,3,3
2012,7,22,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,4,4
2012,7,22,NA,5,1159,Olson's Resort,,,1,1
2012,7,22,NA,5,1159,Olson's Resort,,,5,5
2012,7,22,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,7,22,NA,11,1173,Point Defiance Boathouse,,,3,UD
2012,7,22,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,22,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,7,22,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,3,3
2012,7,22,NA,31,1191,Port Orchard Public Ramp,,,1,1
2012,7,22,NA,9,1227,Shilshole Public Ramp,,,1,1
2012,7,22,NA,9,1227,Shilshole Public Ramp,,,2,2
2012,7,22,NA,9,1227,Shilshole Public Ramp,,,4,4
2012,7,22,NA,10,1227,Shilshole Public Ramp,,,1,0
2012,7,22,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,7,22,NA,5,1263,Van Ripers Resort,,,1,1
2012,7,22,NA,5,1263,Van Ripers Resort,,,2,2
2012,7,22,NA,7,1268,Washington Park Launch Ramp,,,1,1
2012,7,22,NA,7,1268,Washington Park Launch Ramp,,,3,1
2012,7,22,NA,9,1268,Washington Park Launch Ramp,,,2,2
2012,7,22,NA,9,1434,Kingston Public Ramp,,,1,1
2012,7,22,NA,10,1434,Kingston Public Ramp,,,1,1
2012,7,22,NA,10,1434,Kingston Public Ramp,,,3,3
2012,7,23,NA,61,1072,Freshwater Bay Ramp,,,1,1
2012,7,23,NA,61,1072,Freshwater Bay Ramp,,,4,4
2012,7,23,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,7,23,NA,7,1268,Washington Park Launch Ramp,,,1,1
2012,7,24,NA,10,1132,Manchester Public Ramp,,,1,1
2012,7,24,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",,,1,1
2012,7,24,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,24,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,7,24,NA,9,1192,Port Townsend Boat Haven Ramp,,,1,1
2012,7,24,NA,9,1192,Port Townsend Boat Haven Ramp,,,2,2
2012,7,24,NA,9,1192,Port Townsend Boat Haven Ramp,,,3,3
2012,7,24,NA,9,1192,Port Townsend Boat Haven Ramp,,,6,6
2012,7,24,NA,9,1227,Shilshole Public Ramp,,,1,1
2012,7,24,NA,9,1227,Shilshole Public Ramp,,,2,2
2012,7,24,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,7,24,NA,10,1227,Shilshole Public Ramp,,,2,2
2012,7,25,NA,10,1006,Armeni Public Ramp,,,1,1
2012,7,25,NA,11,1006,Armeni Public Ramp,,,1,1
2012,7,25,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),,,1,1
2012,7,25,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,25,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,2,2
2012,7,25,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,4,4
2012,7,25,NA,11,1173,Point Defiance Boathouse,,,1,0
2012,7,25,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,7,25,NA,11,1173,Point Defiance Boathouse,,,2,2
2012,7,25,NA,11,1174,Point Defiance Public Ramp,,,1,1
2012,7,25,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,25,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,7,25,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,3,3
2012,7,25,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,4,4
2012,7,25,NA,9,1192,Port Townsend Boat Haven Ramp,,,1,1
2012,7,25,NA,9,1192,Port Townsend Boat Haven Ramp,,,2,2
2012,7,25,NA,9,1192,Port Townsend Boat Haven Ramp,,,4,4
2012,7,25,NA,9,1192,Port Townsend Boat Haven Ramp,,,5,5
2012,7,25,NA,9,1227,Shilshole Public Ramp,,,1,0
2012,7,25,NA,10,1227,Shilshole Public Ramp,,,1,0
2012,7,25,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,7,25,NA,10,1227,Shilshole Public Ramp,,,2,2
2012,7,25,NA,10,1227,Shilshole Public Ramp,,,3,3
2012,7,25,NA,7,1268,Washington Park Launch Ramp,,,1,1
2012,7,25,NA,7,1268,Washington Park Launch Ramp,,,2,0
2012,7,25,NA,5,1450,Olson's East Docks (*1159)*,,,1,1
2012,7,25,NA,5,1450,Olson's East Docks (*1159)*,,,2,2
2012,7,25,NA,5,1450,Olson's East Docks (*1159)*,,,3,3
2012,7,25,NA,5,1450,Olson's East Docks (*1159)*,,,5,5
2012,7,25,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,1,1
2012,7,25,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,2,2
2012,7,25,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,3,3
2012,7,25,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,4,4
2012,7,26,NA,5,1044,Curleys Resort,,,1,1
2012,7,26,NA,5,1044,Curleys Resort,,,3,3
2012,7,26,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",,,1,1
2012,7,26,NA,5,1159,Olson's Resort,,,1,1
2012,7,26,NA,5,1159,Olson's Resort,,,2,2
2012,7,26,NA,5,1159,Olson's Resort,,,3,3
2012,7,26,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,26,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,4,4
2012,7,26,NA,10,1191,Port Orchard Public Ramp,,,4,4
2012,7,26,NA,11,1202,Redondo Ramp,,,1,1
2012,7,26,NA,5,1263,Van Ripers Resort,,,1,1
2012,7,26,NA,5,1263,Van Ripers Resort,,,2,2
2012,7,26,NA,7,1268,Washington Park Launch Ramp,,,1,1
2012,7,26,NA,13,1279,Zittels Marina,,,1,1
2012,7,27,NA,10,1006,Armeni Public Ramp,,,1,1
2012,7,27,NA,10,1006,Armeni Public Ramp,,,2,2
2012,7,27,NA,61,1072,Freshwater Bay Ramp,,,1,1
2012,7,27,NA,61,1072,Freshwater Bay Ramp,,,2,2
2012,7,27,NA,11,1086,Gig Harbor Ramp,,,1,1
2012,7,27,NA,11,1086,Gig Harbor Ramp,,,2,2
2012,7,27,NA,10,1132,Manchester Public Ramp,,,1,1
2012,7,27,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,0
2012,7,27,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,27,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,2,2
2012,7,27,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,3,3
2012,7,27,NA,11,1174,Point Defiance Public Ramp,,,1,1
2012,7,27,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,27,NA,9,1192,Port Townsend Boat Haven Ramp,,,1,1
2012,7,27,NA,9,1192,Port Townsend Boat Haven Ramp,,,3,3
2012,7,27,NA,9,1192,Port Townsend Boat Haven Ramp,,,4,4
2012,7,27,NA,11,1202,Redondo Ramp,,,1,1
2012,7,27,NA,9,1227,Shilshole Public Ramp,,,1,1
2012,7,27,NA,10,1227,Shilshole Public Ramp,,,1,0
2012,7,27,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,7,27,NA,10,1227,Shilshole Public Ramp,,,2,2
2012,7,27,NA,10,1227,Shilshole Public Ramp,,,3,3
2012,7,27,NA,7,1231,Skyline Marina/Sling (Flounder Bay),,,2,2
2012,7,27,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,1,1
2012,7,27,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,2,2
2012,7,27,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,3,3
2012,7,27,NA,4B,1452,Olson's Ramp & Docks (*1159)*,,,1,1
2012,7,27,NA,4,1457,Van Riper's South*,,,3,2
2012,7,27,NA,5,1457,Van Riper's South*,,,1,1
2012,7,27,NA,5,1457,Van Riper's South*,,,2,2
2012,7,27,NA,5,1457,Van Riper's South*,,,3,3
2012,7,28,NA,9,1006,Armeni Public Ramp,,,2,2
2012,7,28,NA,10,1006,Armeni Public Ramp,,,1,0
2012,7,28,NA,10,1006,Armeni Public Ramp,,,1,1
2012,7,28,NA,10,1006,Armeni Public Ramp,,,2,2
2012,7,28,NA,11,1006,Armeni Public Ramp,,,1,1
2012,7,28,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,,,1,0
2012,7,28,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,,,1,1
2012,7,28,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,,,2,1
2012,7,28,NA,5,1044,Curleys Resort,,,1,1
2012,7,28,NA,5,1044,Curleys Resort,,,2,2
2012,7,28,NA,61,1072,Freshwater Bay Ramp,,,1,1
2012,7,28,NA,61,1072,Freshwater Bay Ramp,,,2,2
2012,7,28,NA,61,1072,Freshwater Bay Ramp,,,3,3
2012,7,28,NA,61,1072,Freshwater Bay Ramp,,,4,4
2012,7,28,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",,,2,2
2012,7,28,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,28,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,2,2
2012,7,28,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,3,3
2012,7,28,NA,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,28,NA,5,1159,Olson's Resort,,,1,1
2012,7,28,NA,5,1159,Olson's Resort,,,2,2
2012,7,28,NA,5,1159,Olson's Resort,,,3,3
2012,7,28,NA,5,1159,Olson's Resort,,,4,4
2012,7,28,NA,5,1159,Olson's Resort,,,5,5
2012,7,28,NA,5,1159,Olson's Resort,,,9,9
2012,7,28,NA,11,1173,Point Defiance Boathouse,,,1,0
2012,7,28,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,7,28,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,28,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,7,28,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,3,3
2012,7,28,NA,31,1191,Port Orchard Public Ramp,,,1,1
2012,7,28,NA,9,1192,Port Townsend Boat Haven Ramp,,,1,1
2012,7,28,NA,9,1192,Port Townsend Boat Haven Ramp,,,2,2
2012,7,28,NA,9,1192,Port Townsend Boat Haven Ramp,,,3,3
2012,7,28,NA,9,1192,Port Townsend Boat Haven Ramp,,,4,4
2012,7,28,NA,9,1227,Shilshole Public Ramp,,,1,1
2012,7,28,NA,9,1227,Shilshole Public Ramp,,,2,2
2012,7,28,NA,10,1227,Shilshole Public Ramp,,,1,0
2012,7,28,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,7,28,NA,10,1227,Shilshole Public Ramp,,,2,2
2012,7,28,NA,10,1227,Shilshole Public Ramp,,,3,3
2012,7,28,NA,5,1263,Van Ripers Resort,,,1,1
2012,7,28,NA,5,1263,Van Ripers Resort,,,2,2
2012,7,28,NA,5,1263,Van Ripers Resort,,,4,4
2012,7,28,NA,7,1268,Washington Park Launch Ramp,,,1,0
2012,7,29,NA,10,1006,Armeni Public Ramp,,,1,1
2012,7,29,NA,9,1067,Fort Casey Public Ramp (Keystone),,,1,1
2012,7,29,NA,9,1067,Fort Casey Public Ramp (Keystone),,,2,2
2012,7,29,NA,9,1067,Fort Casey Public Ramp (Keystone),,,4,4
2012,7,29,NA,11,1086,Gig Harbor Ramp,,,2,2
2012,7,29,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),,,1,1
2012,7,29,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),,,8,8
2012,7,29,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),,,1,1
2012,7,29,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),,,2,2
2012,7,29,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,7,29,NA,11,1174,Point Defiance Public Ramp,,,1,1
2012,7,29,NA,11,1174,Point Defiance Public Ramp,,,2,2
2012,7,29,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,7,29,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,7,29,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,3,3
2012,7,29,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,4,4
2012,7,29,NA,61,1187,Port Angeles West Ramp,,,1,1
2012,7,29,NA,61,1187,Port Angeles West Ramp,,,2,2
2012,7,29,NA,61,1187,Port Angeles West Ramp,,,4,4
2012,7,29,NA,31,1191,Port Orchard Public Ramp,,,1,1
2012,7,29,NA,9,1227,Shilshole Public Ramp,,,1,1
2012,7,29,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,7,29,NA,10,1227,Shilshole Public Ramp,,,2,2
2012,7,29,NA,7,1268,Washington Park Launch Ramp,,,1,1
2012,7,29,NA,9,1434,Kingston Public Ramp,,,1,1
2012,7,29,NA,9,1434,Kingston Public Ramp,,,2,2
2012,7,29,NA,10,1434,Kingston Public Ramp,,,1,1
2012,7,29,NA,10,1434,Kingston Public Ramp,,,2,2
2012,7,29,NA,10,1434,Kingston Public Ramp,,,2,UD
2012,7,29,NA,5,1450,Olson's East Docks (*1159)*,,,1,1
2012,7,29,NA,5,1450,Olson's East Docks (*1159)*,,,2,2
2012,7,29,NA,5,1450,Olson's East Docks (*1159)*,,,3,3
2012,7,29,NA,5,1450,Olson's East Docks (*1159)*,,,4,4
2012,7,29,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,1,1
2012,7,29,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,2,2
2012,7,29,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,3,3
2012,7,29,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,4,4
2012,7,29,NA,5,1452,Olson's Ramp & Docks (*1159)*,,,6,6
2012,7,30,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),,,10,10
2012,7,30,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,7,30,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,2,2
2012,7,30,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,7,30,NA,11,1173,Point Defiance Boathouse,,,2,2
2012,7,30,NA,11,1174,Point Defiance Public Ramp,,,1,1
2012,7,30,NA,11,1174,Point Defiance Public Ramp,,,2,2
2012,7,30,NA,61,1187,Port Angeles West Ramp,,,1,1
2012,7,30,NA,61,1187,Port Angeles West Ramp,,,4,4
2012,7,30,NA,31,1191,Port Orchard Public Ramp,,,1,1
2012,7,30,NA,31,1191,Port Orchard Public Ramp,,,2,2
2012,7,30,NA,9,1192,Port Townsend Boat Haven Ramp,,,1,1
2012,7,30,NA,9,1192,Port Townsend Boat Haven Ramp,,,2,2
2012,7,30,NA,9,1192,Port Townsend Boat Haven Ramp,,,5,5
2012,7,30,NA,11,1202,Redondo Ramp,,,1,1
2012,7,30,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,7,30,NA,10,1227,Shilshole Public Ramp,,,2,2
2012,7,30,NA,10,1227,Shilshole Public Ramp,,,3,3
2012,7,30,NA,7,1268,Washington Park Launch Ramp,,,1,1
2012,7,30,NA,9,1434,Kingston Public Ramp,,,1,1
2012,7,30,NA,9,1434,Kingston Public Ramp,,,2,2
2012,7,30,NA,10,1434,Kingston Public Ramp,,,1,1
2012,7,30,NA,5,1450,Olson's East Docks (*1159)*,,,1,1
2012,7,30,NA,5,1450,Olson's East Docks (*1159)*,,,2,2
2012,7,30,NA,5,1450,Olson's East Docks (*1159)*,,,3,3
2012,7,30,NA,5,1450,Olson's East Docks (*1159)*,,,4,4
2012,7,30,NA,5,1457,Van Riper's South*,,,1,1
2012,7,30,NA,5,1457,Van Riper's South*,,,2,2
2012,7,30,NA,5,1457,Van Riper's South*,,,3,3
2012,7,30,NA,5,1457,Van Riper's South*,,,4,4
2012,7,31,NA,9,1069,Fort Worden Ramp,,,1,1
2012,7,31,NA,9,1069,Fort Worden Ramp,,,2,2
2012,7,31,NA,9,1069,Fort Worden Ramp,,,3,3
2012,7,31,NA,9,1069,Fort Worden Ramp,,,4,4
2012,7,31,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,7,31,NA,31,1191,Port Orchard Public Ramp,,,2,2
2012,8,1,NA,5,1159,Olson's Resort,,,1,1
2012,8,1,NA,5,1159,Olson's Resort,,,2,2
2012,8,1,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,8,1,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,8,1,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,3,3
2012,8,1,NA,7,1268,Washington Park Launch Ramp,,,2,1
2012,8,2,NA,9,1006,Armeni Public Ramp,,,1,1
2012,8,2,NA,10,1006,Armeni Public Ramp,,,1,1
2012,8,2,NA,4,1044,Curleys Resort,,,5,4
2012,8,2,NA,5,1044,Curleys Resort,,,1,1
2012,8,2,NA,11,1086,Gig Harbor Ramp,,,1,0
2012,8,2,NA,11,1086,Gig Harbor Ramp,,,1,1
2012,8,2,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),,,1,1
2012,8,2,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",,,1,1
2012,8,2,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,1,1
2012,8,2,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,2,2
2012,8,2,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,4,4
2012,8,2,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),,,5,5
2012,8,2,NA,5,1159,Olson's Resort,,,1,1
2012,8,2,NA,5,1159,Olson's Resort,,,2,2
2012,8,2,NA,5,1159,Olson's Resort,,,3,3
2012,8,2,NA,5,1159,Olson's Resort,,,4,4
2012,8,2,NA,11,1173,Point Defiance Boathouse,,,1,1
2012,8,2,NA,11,1174,Point Defiance Public Ramp,,,1,1
2012,8,2,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,1,1
2012,8,2,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,2,2
2012,8,2,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,3,3
2012,8,2,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,4,4
2012,8,2,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",,,6,6
2012,8,2,NA,10,1191,Port Orchard Public Ramp,,,1,1
2012,8,2,NA,11,1202,Redondo Ramp,,,1,1
2012,8,2,NA,10,1227,Shilshole Public Ramp,,,1,1
2012,8,2,NA,10,1227,Shilshole Public Ramp,,,2,2
2012,8,2,NA,10,1227,Shilshole Public Ramp,,,3,3
2012,8,2,NA,12,1261,Union Ramp,,,1,1
2012,8,2,NA,5,1263,Van Ripers Resort,,,1,1
2012,8,2,NA,5,1263,Van Ripers Resort,,,2,2
2012,8,2,NA,5,1263,Van Ripers Resort,,,3,3
2012,8,2,NA,5,1263,Van Ripers Resort,,,5,5
