Year,Month,Day,regulations,catch_area_code,location_code,location_name,boats,anglers,chinook_ad_kept,chinook_um_kept,chinook_unk_kept,chinook_ad_released,chinook_um_released,chinook_unk_released,coho_ad_kept,coho_um_kept,coho_unk_kept,coho_ad_released,coho_um_released,coho_unk_released,pink_na_kept,chum_na_kept,sockeye_na_kept,pink_na_released,chum_na_released,sockeye_na_released
2020,7,13,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),10,17,3,,,,,5,,,,,,1,,,,,,
2020,7,13,NA,4B,1159,Olson's Resort,10,23,3,2,,,,,12,,,1,9,,,,,,,
2020,7,13,NA,4B,1263,Van Ripers Resort,3,4,1,,,2,1,,,,,,,,,,,,,
2020,7,13,NA,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,3,,,,,,,,,,,,,,,,,,
2020,7,13,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,2,,,,,,,,,,,,,,,,,,
2020,7,14,IDK,4,1450,Olson's East Docks (*1159)*,5,21,4,2,12,1,1,22,5,,,25,39,,,,,,,
2020,7,14,IDK,4,1452,Olson's Ramp & Docks (*1159)*,8,22,3,3,,,,6,3,,,,6,,,,,,,
2020,7,14,IDK,5,1450,Olson's East Docks (*1159)*,28,63,7,,1,12,18,42,4,,,,5,11,,,,,,
2020,7,14,IDK,5,1452,Olson's Ramp & Docks (*1159)*,40,87,12,,,15,31,13,7,,,1,9,3,,,,,,
2020,7,14,IDK,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,11,23,2,,,1,5,,,,,,,,,,,,,
2020,7,14,IDK,7,1041,Cornet Bay Public Ramp,12,24,2,,,3,1,1,,,,,,,,,,,,
2020,7,14,IDK,7,1073,"Port of Friday Harbor Marina, San Juan Is",1,1,,,,,,,,,,,,,,,,,,
2020,7,14,IDK,7,1268,Washington Park Launch Ramp,28,46,2,,,1,3,,,,,,,,,,,,,
2020,7,14,IDK,10,1006,Armeni Public Ramp,2,4,,,,,,,3,1,,,,,,,,,,
2020,7,14,IDK,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,9,,,,,,,2,2,,,,,,,,,,
2020,7,14,IDK,10,1227,Shilshole Public Ramp,13,30,,,,,,2,10,11,,5,1,6,,,,,,
2020,7,14,IDK,11,1006,Armeni Public Ramp,2,3,,,,,,,,,,,,,,,,,,
2020,7,14,IDK,11,1173,Point Defiance Boathouse,32,42,5,,,2,,1,,,,,,,,,,,,
2020,7,14,IDK,11,1174,Point Defiance Public Ramp,46,89,7,,,1,4,,,,,,,,,,,,,
2020,7,14,IDK,12,1258,Twanoh State Park,2,5,,,,,,,,,,,,,,,,,,
2020,7,14,IDK,12,1261,Union Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,14,IDK,13,1126,Luhr Beach Ramp,2,3,,,,,,,,,,,,1,,,,,,
2020,7,14,IDK,13,1279,Zittels Marina,2,4,,,,,,,,,,,,,,,,,,
2020,7,14,IDK,4B,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,2,4,,,1,,,,,,,,,,,,,,,
2020,7,14,IDK,4B,1450,Olson's East Docks (*1159)*,10,25,4,3,7,,8,,6,,,4,5,5,,,,,,
2020,7,14,IDK,4B,1452,Olson's Ramp & Docks (*1159)*,17,39,5,5,,1,9,3,13,,,3,12,,,,,,,
2020,7,14,IDK,6,1186,"Ediz Hook, Port Angeles Public Ramp",22,45,16,,1,8,8,9,7,,,,2,,,,,,,
2020,7,14,IDK,6,1187,Port Angeles West Ramp,22,42,10,,,4,8,,3,,,,1,,,,,,,
2020,7,14,IDK,uk,1452,Olson's Ramp & Docks (*1159)*,1,0,,,,,,,,,,,,,,,,,,
2020,7,15,IDK,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,9,20,1,,,8,2,,,,,,,,,,,,,
2020,7,15,IDK,7,1041,Cornet Bay Public Ramp,4,11,,,,,,1,,,,,,,,,,,,
2020,7,15,IDK,7,1073,"Port of Friday Harbor Marina, San Juan Is",1,2,,,,,,,,,,,,,,,,,,
2020,7,15,IDK,7,1268,Washington Park Launch Ramp,20,40,2,,1,1,,,1,,,,,,,,,,,
2020,7,15,IDK,11,1086,Gig Harbor Ramp,6,12,3,,,,3,,,,,,,,,,,,,
2020,7,15,IDK,12,1258,Twanoh State Park,4,8,,,,,,,,,,,,,,,,,,
2020,7,15,IDK,13,1019,Boston Harbor Ramp/Marina,4,7,,,,,,,,,,,,,,,,,,
2020,7,15,IDK,13,1070,Fox Island Public Ramp,2,3,,,,,,,,,,2,,,,,,,,
2020,7,15,IDK,13,1086,Gig Harbor Ramp,1,1,1,,,,,,,,,,,,,,,,,
2020,7,15,IDK,13,1089,Grapeview Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,15,IDK,13,1578,Fox Island Sand Spit,2,11,,,,,,,,,,7,,,,,,,,
2020,7,15,IDK,6,1186,"Ediz Hook, Port Angeles Public Ramp",7,11,6,,2,,3,4,,,,,,,,,,,,
2020,7,15,IDK,6,1187,Port Angeles West Ramp,5,11,,,,3,3,,,,,,1,,,,,,,
2020,7,15,IDK,81,1041,Cornet Bay Public Ramp,1,3,,,,,,,,,,,,,,,,,,
2020,7,16,IDK,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,4,10,,,,1,,1,,,,,,,,,,,,
2020,7,16,IDK,7,1041,Cornet Bay Public Ramp,4,10,3,,,,,,,,,,,,,,,,,
2020,7,16,IDK,7,1073,"Port of Friday Harbor Marina, San Juan Is",1,3,,,,,,,,,,,,,,,,,,
2020,7,16,IDK,7,1268,Washington Park Launch Ramp,14,31,2,,,,,3,,,,,,,,,,,,
2020,7,16,IDK,9,1006,Armeni Public Ramp,4,7,1,,,,,,3,,,1,,,,,,,,
2020,7,16,IDK,9,1041,Cornet Bay Public Ramp,1,3,1,,,,,,,,,,,,,,,,,
2020,7,16,IDK,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),162,369,37,,,48,32,98,32,5,,8,19,55,,,,,,
2020,7,16,IDK,9,1192,Port Townsend Boat Haven Ramp,41,77,14,,,1,2,,,,,,,,,,,,,
2020,7,16,IDK,9,1227,Shilshole Public Ramp,24,60,4,,,4,2,8,8,2,,,5,1,,,,,,
2020,7,16,IDK,9,1434,Kingston Public Ramp,33,72,5,,,5,1,10,4,,,5,1,7,,,,,,
2020,7,16,IDK,10,1006,Armeni Public Ramp,18,36,2,,,1,4,6,4,3,,1,5,2,,,,,,
2020,7,16,IDK,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),7,15,,,,1,,5,2,1,,,,2,,,,,,
2020,7,16,IDK,10,1227,Shilshole Public Ramp,84,165,10,,,9,9,31,26,24,,5,1,18,,,,,,
2020,7,16,IDK,10,1434,Kingston Public Ramp,53,107,4,,,19,21,41,10,7,1,18,2,28,,,,,,
2020,7,16,IDK,11,1006,Armeni Public Ramp,1,1,,,,,,,,,,,,,,,,,,
2020,7,16,IDK,12,1261,Union Ramp,2,5,,,,,,,,,,,,,,,,,,
2020,7,16,IDK,6,1041,Cornet Bay Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,16,IDK,81,1041,Cornet Bay Public Ramp,1,3,,,,,,,,,,,,,,,,,,
2020,7,16,IDK,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),2,3,,,,,,,,,,,,,,,,,,
2020,7,16,IDK,uk,1006,Armeni Public Ramp,1,0,,,,,,,,,,,,,,,,,,
2020,7,16,IDK,uk,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,0,,,,,,,,,,,,,,,,,,
2020,7,18,M,4,1452,Olson's Ramp & Docks (*1159)*,8,36,1,1,,5,,,1,,10,1,,,,,,,,
2020,7,18,M,4,1457,Van Riper's South*,1,4,1,,,,,4,,,,,,,,,,,,
2020,7,18,M,4,1462,Olsons South Dock,2,7,1,,,,,,1,,,,,,,,,,,
2020,7,18,M,5,1452,Olson's Ramp & Docks (*1159)*,73,174,14,,5,84,28,27,2,,3,2,3,15,,,,,,
2020,7,18,M,5,1457,Van Riper's South*,48,137,5,,2,10,2,25,4,,,,2,,,,,,,
2020,7,18,M,5,1462,Olsons South Dock,27,82,2,,1,13,19,21,,,,,2,,,,,,,
2020,7,18,M,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,149,104,11,,,,4,,,1,,,,,,,,,,
2020,7,18,M,7,1041,Cornet Bay Public Ramp,36,72,6,,,16,1,,,,,,,,,,,,,
2020,7,18,M,7,1073,"Port of Friday Harbor Marina, San Juan Is",24,9,,,,,,,,,,,,,,,,,,
2020,7,18,M,7,1268,Washington Park Launch Ramp,85,104,8,,,6,5,1,,,,,,,,,,,,
2020,7,18,M,9,1006,Armeni Public Ramp,5,15,2,,,1,1,,,,,1,9,2,,,,,,
2020,7,18,M,9,1041,Cornet Bay Public Ramp,1,2,2,,,,,,,,,,,,,,,,,
2020,7,18,M,9,1067,Fort Casey Public Ramp and Shore (Keystone),65,143,20,,,14,18,7,1,,,,2,,,,,,,
2020,7,18,M,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),150,376,21,,1,33,24,89,27,1,,1,6,37,,,,,,
2020,7,18,M,9,1227,Shilshole Public Ramp,16,35,1,,,,2,1,,1,,,,1,,,,,,
2020,7,18,M,9,1434,Kingston Public Ramp,39,89,4,,1,26,30,14,5,,,9,6,21,,,,,,
2020,7,18,M,10,1006,Armeni Public Ramp,29,60,4,,,2,13,14,5,8,1,16,2,,,,,,,
2020,7,18,M,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),11,26,,,,4,2,2,4,2,,2,1,3,,,,,,
2020,7,18,M,10,1174,Point Defiance Public Ramp,3,9,,,,,5,,3,2,,,,,,,,,,
2020,7,18,M,10,1202,Redondo Ramp,2,5,,,,,1,,,,,,,,,,,,,
2020,7,18,M,10,1227,Shilshole Public Ramp,76,165,5,,,8,6,17,36,21,,5,,17,,,,,,
2020,7,18,M,10,1434,Kingston Public Ramp,40,95,,,,6,7,12,13,10,,10,8,7,,,,,,
2020,7,18,M,11,1006,Armeni Public Ramp,3,6,,,,,1,3,3,1,,,,,,,,,,
2020,7,18,M,11,1174,Point Defiance Public Ramp,74,164,7,,,6,2,10,8,2,,,,,,,,,,
2020,7,18,M,11,1202,Redondo Ramp,33,64,1,,,7,2,3,1,,,,,,,,,,,
2020,7,18,M,11,1227,Shilshole Public Ramp,1,1,,,,,,,,,,1,,,,,,,,
2020,7,18,M,12,1258,Twanoh State Park,3,7,,,,,,,,,,,,,,,,,,
2020,7,18,M,12,1261,Union Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,18,M,13,1089,Grapeview Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,18,M,13,1126,Luhr Beach Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,18,M,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,2,,,,,,,,,,,,,,,,,,
2020,7,18,M,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),13,35,3,1,,8,2,,,,,,,,,,,,,
2020,7,18,M,10,1006,Armeni Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,18,M,4B,1452,Olson's Ramp & Docks (*1159)*,32,89,6,1,,50,4,32,4,,,1,16,1,,,,,,
2020,7,18,M,4B,1457,Van Riper's South*,9,26,2,1,,,,10,,,,,,,,,,,,
2020,7,18,M,4B,1462,Olsons South Dock,3,6,,,,,,4,,,,,,,,,,,,
2020,7,18,M,6,1186,"Ediz Hook, Port Angeles Public Ramp",42,82,13,,,4,3,6,,,,1,,1,,,,,,
2020,7,18,M,6,1187,Port Angeles West Ramp,25,49,8,,4,2,5,5,,,,,1,1,,,,,,
2020,7,18,M,6,1041,Cornet Bay Public Ramp,2,4,,,,,,,,,,,,,,,,,,
2020,7,18,M,81,1041,Cornet Bay Public Ramp,2,7,,,,,,,,,,,,,,,,,,
2020,7,18,M,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),15,45,,,,,,,,,,,,,,,,,,
2020,7,18,M,uk,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,0,,,,,,,,,,,,,,,,,,
2020,7,18,M,uk,1452,Olson's Ramp & Docks (*1159)*,1,0,,,,,,,,,,,,,,,,,,
2020,7,19,M,4,1457,Van Riper's South*,3,7,1,1,,,,,2,,,,,,,,,,,
2020,7,19,M,5,1451,Olson's West Docks (*1159)*,8,19,,,1,2,2,,2,,1,,,3,,,,,,
2020,7,19,M,5,1457,Van Riper's South*,45,109,6,,,10,16,35,5,1,2,,3,,,,,,,
2020,7,19,M,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,150,66,6,,,3,2,1,,,,,,,,,,,,
2020,7,19,M,7,1041,Cornet Bay Public Ramp,28,48,2,,,12,2,,,,,,,,,,,3,,
2020,7,19,M,7,1073,"Port of Friday Harbor Marina, San Juan Is",18,9,1,,,,1,,,,,,,,,,,,,
2020,7,19,M,7,1268,Washington Park Launch Ramp,66,46,1,,,1,2,,,,,,,,,,,,,
2020,7,19,M,9,1006,Armeni Public Ramp,2,5,,,,,,,,,,3,,,,,,,,
2020,7,19,M,9,1041,Cornet Bay Public Ramp,2,4,,,,,,,,,,,,,,,,,,
2020,7,19,M,9,1055,Edmonds Boat Basin (Public Sling),27,65,2,,,3,1,12,1,2,,9,1,1,,,,,,
2020,7,19,M,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),115,278,22,,,24,19,56,14,1,,4,6,11,,,,,,
2020,7,19,M,9,1174,Point Defiance Public Ramp,1,3,,,,,,,,,,,,,,,,,,
2020,7,19,M,9,1192,Port Townsend Boat Haven Ramp,46,97,25,,,1,9,,,,,,,,,,,,,
2020,7,19,M,9,1227,Shilshole Public Ramp,10,25,,,,2,1,,1,,,,,,,,,,,
2020,7,19,M,9,1434,Kingston Public Ramp,34,76,3,,,25,12,13,2,1,,,2,13,,,,,,
2020,7,19,M,10,1006,Armeni Public Ramp,52,129,4,,,5,9,16,12,12,,1,,3,,,,,,
2020,7,19,M,10,1055,Edmonds Boat Basin (Public Sling),10,22,2,,,3,,,,,,2,,1,,,,,,
2020,7,19,M,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),9,25,,,,,,5,2,4,,,,3,,,,,,
2020,7,19,M,10,1174,Point Defiance Public Ramp,2,7,,,,,,,1,,,,,,,,,,,
2020,7,19,M,10,1227,Shilshole Public Ramp,75,158,6,,,10,9,13,27,16,,3,3,14,,,,,,
2020,7,19,M,10,1434,Kingston Public Ramp,49,106,,,,20,14,14,6,3,,10,7,15,,,,,,
2020,7,19,M,11,1006,Armeni Public Ramp,5,8,,,,,,,,,,,,,,,,,,
2020,7,19,M,11,1174,Point Defiance Public Ramp,132,320,4,,,8,,3,3,2,,1,,2,,,,,,
2020,7,19,M,11,1202,Redondo Ramp,58,123,2,1,,17,9,5,4,1,,2,1,1,,,,,,
2020,7,19,M,12,1258,Twanoh State Park,6,11,,,,,,,,,,,,,,,,,,
2020,7,19,M,12,1261,Union Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,19,M,13,1126,Luhr Beach Ramp,3,6,,,,,,,,,,,,,,,,,,
2020,7,19,M,13,1279,Zittels Marina,1,1,,,,,,,,,,1,1,,,,,,,
2020,7,19,M,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),12,26,1,,1,1,,9,,,,,,,,,,,,
2020,7,19,M,4B,1451,Olson's West Docks (*1159)*,2,6,1,,,,,5,,,,,,,,,,,,
2020,7,19,M,4B,1457,Van Riper's South*,6,21,,1,,,,2,1,,,,,,,,,,,
2020,7,19,M,6,1186,"Ediz Hook, Port Angeles Public Ramp",37,73,14,,1,6,4,3,,,,,,,,,,,,
2020,7,19,M,6,1187,Port Angeles West Ramp,39,92,19,,1,9,16,,1,,,,1,,,,,,,
2020,7,19,M,6,1041,Cornet Bay Public Ramp,1,4,,,,,,,,,,,,,,,,,,
2020,7,19,M,81,1041,Cornet Bay Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,19,M,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,2,,,,,,,,,,,,,,,,,,
2020,7,19,M,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),16,38,,,,,,,,,,,,,,,,,,
2020,7,20,M,4,1450,Olson's East Docks (*1159)*,3,7,1,2,1,,,25,,,,,5,,,,,,,
2020,7,20,M,4,1457,Van Riper's South*,2,5,,,,,,,,,,,,,,,,,,
2020,7,20,M,5,1450,Olson's East Docks (*1159)*,46,104,16,,,32,12,39,7,,,1,5,1,,,,,,
2020,7,20,M,5,1457,Van Riper's South*,39,85,5,,1,7,15,15,2,,1,,2,,,,,,,
2020,7,20,M,6,1450,Olson's East Docks (*1159)*,1,2,,,,1,2,,,,,,,,,,,,,
2020,7,20,M,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,77,34,4,,,2,3,,,,,,,,,,,,,
2020,7,20,M,7,1041,Cornet Bay Public Ramp,9,11,,,,,,,,,,,,,,,,,,
2020,7,20,M,7,1073,"Port of Friday Harbor Marina, San Juan Is",25,15,2,,,,1,,,,,,,,,,,,,
2020,7,20,M,7,1268,Washington Park Launch Ramp,42,24,,,,1,2,,,,,,,,,,,,,
2020,7,20,M,9,1006,Armeni Public Ramp,2,5,2,,,,,14,,,,,,,,,,,,
2020,7,20,M,9,1041,Cornet Bay Public Ramp,1,3,,,,,,,,,,,,,,,,,,
2020,7,20,M,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),55,111,11,,1,9,11,16,8,,,1,5,14,,,,,,
2020,7,20,M,9,1192,Port Townsend Boat Haven Ramp,31,56,16,,2,7,7,,,,,,,,,,,,,
2020,7,20,M,9,1227,Shilshole Public Ramp,9,19,1,,,8,3,8,1,,,,,,,,,,,
2020,7,20,M,9,1434,Kingston Public Ramp,19,32,2,,,7,,15,,,,4,,1,,,,,,
2020,7,20,M,10,1006,Armeni Public Ramp,15,30,,,,1,3,18,2,1,,,,2,,,,,,
2020,7,20,M,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,4,,,,,,1,1,,,,,7,,,,,,
2020,7,20,M,10,1174,Point Defiance Public Ramp,1,2,,,,,,,1,,,,,,,,,,,
2020,7,20,M,10,1227,Shilshole Public Ramp,45,82,2,,,6,4,10,8,9,,,,10,,,,,,
2020,7,20,M,10,1434,Kingston Public Ramp,15,27,,,,1,,9,2,2,,7,,5,,,,,,
2020,7,20,M,10,1574,Narrows Marina (Boathouse and Rental) (Private),1,1,,,,,,,,,,,,,,,,,,
2020,7,20,M,11,1006,Armeni Public Ramp,1,1,,,,,,,,,,,,,,,,,,
2020,7,20,M,11,1173,Point Defiance Boathouse,21,27,,,,,2,,,,,,,,,,,,,
2020,7,20,M,11,1174,Point Defiance Public Ramp,38,71,1,,,,3,4,1,1,,,,4,,,,,,
2020,7,20,M,11,1574,Narrows Marina (Boathouse and Rental) (Private),2,4,,,,2,,,,,,,,,,,,,,
2020,7,20,M,13,1019,Boston Harbor Ramp/Marina,1,2,,,,,,,,,,,,,,,,,,
2020,7,20,M,13,1174,Point Defiance Public Ramp,5,12,3,,,2,,3,,,,,,,,,,,,
2020,7,20,M,13,1574,Narrows Marina (Boathouse and Rental) (Private),1,1,,,,,,,,,,,,,,,,,,
2020,7,20,M,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),9,16,1,1,,,,2,,,,,1,2,,,,,,
2020,7,20,M,4B,1450,Olson's East Docks (*1159)*,11,25,3,1,,15,4,11,6,,,4,3,2,,,,,,
2020,7,20,M,4B,1457,Van Riper's South*,12,24,1,4,,,2,2,3,,,,,,,,,,,
2020,7,20,M,6,1041,Cornet Bay Public Ramp,1,1,,,,,,,,,,,,,,,,,,
2020,7,20,M,81,1041,Cornet Bay Public Ramp,2,4,,,,,,,,,,,,,,,,,,
2020,7,20,M,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),9,24,,,,,,,,,,,,,,,,,,
2020,7,20,M,uk,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,1,,,,,,,,,,,,,,,,,,
2020,7,21,B,4,1159,Olson's Resort,2,4,,,,,,,,,,,,,,,,,,
2020,7,21,B,5,1159,Olson's Resort,11,20,2,,2,6,8,,3,,,3,4,,,,,,,
2020,7,21,B,5,1263,Van Ripers Resort,3,7,,,1,12,,2,,,,,,,,,,,,
2020,7,21,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,5,9,2,,,1,,,,,,,,,,,,,,
2020,7,21,B,7,1041,Cornet Bay Public Ramp,5,9,,,,,,,,,,,,,,,,,,
2020,7,21,B,7,1073,"Port of Friday Harbor Marina, San Juan Is",1,2,,,,,,,,,,,,,,,,,,
2020,7,21,B,7,1268,Washington Park Launch Ramp,4,7,1,,,2,,3,,,,,,,,,,,,
2020,7,21,B,9,1055,Edmonds Boat Basin (Public Sling),2,4,,,,,,,,,,,,2,,,,,,
2020,7,21,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),32,65,4,,,13,14,18,4,,,7,1,8,,,,,,
2020,7,21,B,9,1227,Shilshole Public Ramp,6,10,,,,,,8,1,,,,,,,,,,,
2020,7,21,B,9,1434,Kingston Public Ramp,8,14,1,,,4,,5,,,,,3,2,,,,,,
2020,7,21,B,10,1055,Edmonds Boat Basin (Public Sling),2,4,,,,,,8,,,,,,,,,,,,
2020,7,21,B,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),4,11,,,,,,1,2,,,1,,2,,,,,,
2020,7,21,B,10,1227,Shilshole Public Ramp,24,46,1,,,3,4,4,5,10,,4,2,6,,,,,,
2020,7,21,B,10,1434,Kingston Public Ramp,3,6,1,,,,,6,,,,,,9,,,,,,
2020,7,21,B,11,1173,Point Defiance Boathouse,11,15,,,,,,,,,,,,,,,,,,
2020,7,21,B,11,1174,Point Defiance Public Ramp,17,25,,,,3,,,,,,,,1,,,,,,
2020,7,21,B,11,1202,Redondo Ramp,11,16,,,,1,,3,2,,,2,,,,,,,,
2020,7,21,B,12,1258,Twanoh State Park,1,2,,,,,,,,,,,,,,,,,,
2020,7,21,B,4B,1159,Olson's Resort,4,7,3,1,,,1,3,,,,,,,,,,,,
2020,7,21,B,6,1072,Freshwater Bay Ramp,4,5,2,,,,1,,,,,,,,,,,,,
2020,7,21,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",4,7,2,,,,,,,,,,,,,,,,,
2020,7,21,B,6,1187,Port Angeles West Ramp,3,9,,,,,,,,,,,,,,,,,,
2020,7,21,B,6,1041,Cornet Bay Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2020,7,22,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,4,11,1,,,,,,,,,,,,,,,,,
2020,7,22,B,7,1041,Cornet Bay Public Ramp,2,4,1,,,,,,,,,,,,,,,,,
2020,7,22,B,7,1073,"Port of Friday Harbor Marina, San Juan Is",3,8,,,,,1,,,,,,,,,,,,,
2020,7,22,B,7,1268,Washington Park Launch Ramp,3,7,,,,,,,,,,,,,,,,,,
2020,7,22,B,9,1067,Fort Casey Public Ramp and Shore (Keystone),26,55,7,,1,15,,,,,,,,,,,,,,
2020,7,22,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),33,61,3,,,10,2,14,5,,1,1,4,2,,,,,,
2020,7,22,B,9,1227,Shilshole Public Ramp,3,5,1,,,,,,,,,,,,,,,,,
2020,7,22,B,9,1434,Kingston Public Ramp,13,25,2,,,4,,19,,1,,,2,2,,,,,,
2020,7,22,B,10,1006,Armeni Public Ramp,17,32,,,,7,10,,4,2,,2,,1,,,,,,
2020,7,22,B,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),2,3,,,,,,,,2,,,,,,,,,,
2020,7,22,B,10,1227,Shilshole Public Ramp,41,70,2,,,1,2,18,19,14,,5,3,15,,,,,,
2020,7,22,B,10,1434,Kingston Public Ramp,8,13,,,,1,3,,1,1,,3,,1,,,,,,
2020,7,22,B,12,1258,Twanoh State Park,3,4,,,,,,,,,,,,2,,,,,,
2020,7,22,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",3,5,1,,,,1,,,,,,,,,,,,,
2020,7,22,B,6,1187,Port Angeles West Ramp,5,12,1,,,,,,,,,,,,,,,,,
2020,7,22,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,2,,,,,,,,,,,,,,,,,,
2020,7,23,NA,11,1173,Point Defiance Boathouse,10,12,,,,,,,,,,,,,,,,,,
2020,7,23,NA,11,1174,Point Defiance Public Ramp,11,27,1,,,2,1,4,,,,,,,,,,,,
2020,7,23,NA,11,1574,Narrows Marina (Boathouse and Rental) (Private),3,3,,,,,,,,,,,,,,,,,,
2020,7,23,NA,12,1258,Twanoh State Park,3,5,,,,,,,,,,,,,,,,,,
2020,7,23,NA,13,1574,Narrows Marina (Boathouse and Rental) (Private),1,1,1,,,,,,,,,,,,,,,,,
2020,7,24,NA,12,1516,Skokomish Tide Flats,1,1,1,,,,,,,,,,,,,,,,,
2020,7,25,M,4,1450,Olson's East Docks (*1159)*,7,24,2,,3,,,6,12,,3,11,10,,,,,,,
2020,7,25,M,4,1452,Olson's Ramp & Docks (*1159)*,7,14,1,,,1,,,12,,,,11,1,,,,,,
2020,7,25,M,5,1450,Olson's East Docks (*1159)*,37,79,20,,4,12,12,32,2,1,1,1,,1,,,,,,
2020,7,25,M,5,1452,Olson's Ramp & Docks (*1159)*,41,98,9,,1,17,24,28,3,,1,2,3,2,,,,1,,
2020,7,25,M,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,131,91,3,,,3,1,5,,,,,,,,,,,,
2020,7,25,M,7,1041,Cornet Bay Public Ramp,32,67,9,,2,7,2,,,,,,,,1,,,,,
2020,7,25,M,7,1073,"Port of Friday Harbor Marina, San Juan Is",39,23,2,,,,2,,,,,,,,,,,,,
2020,7,25,M,7,1268,Washington Park Launch Ramp,65,79,5,,1,3,6,1,,,,,,,,,,,,
2020,7,25,M,9,1006,Armeni Public Ramp,3,8,,,,5,1,,1,,,,,1,,,,,,
2020,7,25,M,9,1041,Cornet Bay Public Ramp,1,2,1,,,,,,,,,,,,,,,,,
2020,7,25,M,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),119,284,14,,,20,10,71,21,1,,9,7,28,,,,,,
2020,7,25,M,9,1192,Port Townsend Boat Haven Ramp,51,108,14,,,6,1,2,1,,,,,,,,,,,
2020,7,25,M,9,1227,Shilshole Public Ramp,12,25,1,,,1,,14,,,,,,1,,,,,,
2020,7,25,M,9,1434,Kingston Public Ramp,39,89,2,,,6,,15,,,,4,2,2,,,,,,
2020,7,25,M,10,1006,Armeni Public Ramp,35,73,4,1,,6,3,12,9,11,,3,1,3,,,,,,
2020,7,25,M,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),12,40,,,,,,6,5,2,,,,5,,,,,,
2020,7,25,M,10,1174,Point Defiance Public Ramp,1,3,1,,,,,,,,,,,,,,,,,
2020,7,25,M,10,1227,Shilshole Public Ramp,77,163,6,,,3,7,19,33,24,,7,41,29,,,,,,
2020,7,25,M,10,1434,Kingston Public Ramp,22,45,,,,6,,1,1,1,,,,2,,,,,,
2020,7,25,M,11,1006,Armeni Public Ramp,2,5,,,,,,,,,,,,,,,,,,
2020,7,25,M,11,1174,Point Defiance Public Ramp,64,138,6,,,14,1,8,3,,,,,11,,,,,,
2020,7,25,M,11,1202,Redondo Ramp,41,85,7,,,7,1,3,3,1,,1,1,,,,,,,
2020,7,25,M,11,1227,Shilshole Public Ramp,1,2,2,,,,,,,,,,,,,,,,,
2020,7,25,M,12,1258,Twanoh State Park,4,7,,,,,,,,,,,,,,,,,,
